CDPHId,PrimaryCategoryId,SubCategoryId
31053,90,102
31054,90,102
31055,90,102
31056,1,4
31056,90,92
31057,18,25
31058,18,25
31059,18,25
31060,18,25
31061,18,25
31062,18,25
31063,18,25
31064,18,25
31065,18,25
31066,18,25
31067,18,25
31068,18,25
31069,18,25
31070,18,25
31071,18,25
31072,18,25
31073,18,25
31074,6,159
31075,6,159
31076,6,159
31077,90,102
31078,74,170
31079,44,50
31079,106,107
31080,44,50
31080,106,107
31081,44,50
31081,106,107
31082,44,50
31082,106,107
31083,44,50
31083,106,107
31084,44,58
31085,44,58
31086,44,50
31087,6,11
31088,6,11
31089,18,26
31090,18,26
31091,18,21
31092,18,21
31093,18,20
31094,18,20
31095,18,20
31095,18,26
31096,18,26
31097,18,20
31097,18,31
31097,90,102
31097,90,105
31098,44,52
31099,44,46
31100,44,58
31101,90,161
31102,44,50
31103,44,50
31104,44,50
31105,44,48
31106,44,50
31107,44,50
31108,44,50
31109,44,48
31110,44,172
31111,90,93
31112,90,93
31113,90,93
31114,44,53
31115,44,50
31116,44,49
31117,44,49
31118,44,49
31119,44,46
31120,44,53
31121,44,53
31122,44,53
31123,44,53
31124,44,53
31125,44,53
31126,44,53
31127,44,53
31128,44,53
31129,44,53
31131,44,53
31133,44,53
31134,44,53
31135,44,53
31136,44,53
31137,44,53
31138,44,51
31139,44,57
31140,44,46
31141,44,46
31142,44,46
31143,44,46
31144,44,46
31145,44,46
31146,44,46
31147,44,46
31148,44,46
31149,44,46
31150,44,46
31151,59,65
31152,59,65
31153,59,65
31154,90,93
31154,90,95
31154,90,161
31155,90,95
31156,90,95
31157,90,95
31158,44,49
31159,90,102
31159,106,107
31160,6,159
31161,6,159
31162,6,159
31163,59,65
31164,44,48
31165,44,48
31166,44,48
31167,44,48
31168,90,102
31169,68,69
31169,68,167
31170,68,69
31170,68,167
31171,44,46
31173,44,46
31174,44,46
31175,44,50
31176,44,53
31177,44,58
31179,44,58
31180,44,52
31181,44,52
31182,44,52
31183,44,53
31184,44,52
31185,44,52
31186,44,52
31188,44,49
31189,44,49
31190,44,46
31191,44,52
31191,44,53
31192,44,49
31193,44,49
31194,44,53
31195,44,48
31196,44,49
31197,44,53
31198,44,58
31199,44,48
31200,44,48
31201,44,48
31202,68,69
31203,68,69
31203,68,167
31204,44,48
31205,44,58
31205,44,172
31206,44,50
31206,44,58
31207,6,159
31208,6,159
31209,90,102
31210,44,50
31210,44,58
31211,90,102
31212,6,159
31213,6,159
31214,90,102
31215,44,58
31215,44,172
31216,44,58
31216,44,172
31217,44,58
31217,44,172
31218,44,58
31218,44,172
31220,44,53
31221,44,46
31222,90,95
31260,90,95
31261,90,95
31262,90,95
31263,90,95
31264,90,95
31265,90,95
31266,90,95
31267,90,95
31270,90,105
31271,90,95
31272,90,95
31274,44,46
31275,44,46
31276,44,46
31277,44,46
31278,44,46
31279,44,46
31280,44,46
31281,44,46
31282,44,46
31283,44,46
31284,44,46
31285,44,46
31286,44,46
31287,44,46
31288,44,46
31289,44,46
31290,44,46
31291,44,46
31292,44,46
31293,44,46
31294,44,46
31295,44,46
31296,44,46
31297,44,46
31298,44,46
31299,44,48
31300,44,48
31301,44,48
31302,44,48
31303,44,48
31304,44,48
31305,44,58
31305,44,162
31306,44,48
31307,44,48
31308,44,48
31309,44,48
31310,44,48
31311,44,48
31312,44,48
31313,44,48
31314,44,48
31315,44,48
31316,44,48
31317,44,48
31318,44,48
31319,44,48
31320,44,48
31321,44,48
31322,44,48
31323,111,157
31324,111,157
31325,111,157
31326,44,46
31326,44,58
31327,44,46
31328,44,50
31330,44,52
31331,44,53
31332,44,50
31333,111,157
31334,44,46
31335,44,49
31336,44,46
31336,44,58
31337,44,50
31337,44,172
31338,44,53
31339,44,49
31340,44,48
31341,44,48
31342,44,48
31343,44,48
31344,44,48
31345,44,48
31346,44,48
31347,44,46
31348,44,48
31349,44,48
31350,44,48
31351,44,48
31352,44,48
31353,44,48
31354,44,48
31355,44,48
31356,44,48
31357,44,48
31358,44,48
31359,44,48
31360,44,48
31361,44,46
31362,44,48
31363,44,46
31364,44,46
31365,44,48
31366,44,48
31367,44,57
31368,44,48
31370,44,48
31371,44,48
31372,44,48
31373,44,48
31375,44,48
31376,44,48
31377,44,48
31378,44,48
31379,44,48
31380,44,48
31381,44,48
31382,44,48
31383,44,48
31384,44,48
31385,44,48
31386,44,48
31387,44,48
31388,44,48
31389,44,48
31390,44,48
31391,44,48
31392,44,48
31393,44,48
31394,44,48
31395,44,50
31395,44,172
31396,44,50
31396,44,172
31397,44,50
31397,44,172
31398,44,50
31398,44,172
31399,111,157
31400,44,50
31401,44,50
31401,44,172
31402,44,49
31403,44,49
31404,44,58
31405,44,49
31406,44,49
31407,44,45
31408,44,45
31409,44,45
31410,44,48
31411,44,45
31412,44,45
31413,44,49
31414,44,49
31415,44,45
31416,44,45
31417,44,45
31418,44,45
31419,44,48
31420,44,48
31421,44,48
31422,44,48
31423,44,48
31424,44,48
31425,44,48
31426,44,48
31427,44,48
31428,44,48
31429,44,48
31430,44,48
31431,44,48
31432,44,48
31433,44,45
31434,44,45
31435,44,45
31436,44,45
31437,44,45
31438,44,45
31439,44,45
31440,44,48
31441,44,48
31442,44,48
31443,44,48
31444,44,48
31445,44,48
31446,44,48
31447,44,48
31448,44,48
31449,44,48
31450,44,45
31451,44,45
31452,44,45
31453,44,45
31454,44,45
31455,44,45
31456,44,45
31457,44,45
31458,44,45
31459,44,45
31460,44,45
31461,44,45
31462,44,45
31463,44,45
31464,44,162
31465,44,53
31466,44,50
31466,106,107
31467,44,50
31467,106,107
31468,44,50
31468,106,107
31469,44,50
31470,44,50
31470,44,58
31471,44,50
31471,44,58
31472,44,50
31472,44,58
31473,44,50
31473,44,58
31474,44,50
31474,44,58
31475,44,50
31475,44,58
31476,44,50
31476,44,58
31477,44,50
31477,44,58
31478,44,50
31478,44,58
31479,44,50
31479,44,58
31480,44,50
31480,44,58
31481,44,45
31482,44,58
31483,44,45
31484,44,45
31485,44,45
31486,44,46
31487,44,46
31488,44,46
31489,44,46
31490,44,46
31491,44,46
31492,44,46
31493,44,46
31494,44,46
31495,44,46
31496,44,46
31497,44,46
31498,44,46
31499,44,52
31500,44,52
31501,44,52
31502,44,52
31503,44,52
31504,90,161
31505,44,50
31506,44,50
31507,44,50
31508,90,95
31508,90,102
31509,90,95
31510,90,105
31511,90,95
31512,106,107
31513,106,107
31514,44,48
31515,44,49
31516,44,49
31517,44,49
31518,44,49
31519,44,49
31520,44,49
31521,44,49
31522,44,49
31523,44,49
31524,44,49
31525,44,49
31526,44,49
31527,44,49
31528,90,93
31529,44,162
31530,44,46
31531,44,46
31532,44,46
31533,6,159
31534,6,159
31535,6,159
31536,6,159
31537,6,159
31538,6,159
31539,6,159
31540,6,159
31541,6,159
31542,6,159
31543,6,159
31544,90,102
31545,90,102
31546,90,93
31547,90,93
31547,90,95
31548,90,93
31548,90,95
31549,44,50
31550,44,50
31551,44,50
31552,44,50
31553,44,50
31554,44,50
31555,44,50
31556,44,50
31557,90,93
31557,90,95
31558,90,93
31558,90,95
31559,44,50
31560,44,50
31561,44,50
31562,44,50
31563,44,50
31564,44,50
31565,44,50
31566,44,50
31567,44,50
31568,44,50
31569,44,50
31570,44,50
31571,44,50
31572,44,50
31573,44,50
31574,44,50
31575,44,57
31575,44,172
31576,44,50
31577,44,50
31578,44,50
31579,44,50
31580,44,50
31581,44,50
31582,44,50
31583,44,50
31584,44,50
31585,44,50
31586,44,50
31587,44,50
31588,44,50
31589,44,50
31590,44,50
31591,44,50
31592,44,50
31593,44,50
31594,44,50
31595,44,50
31596,44,50
31597,44,50
31598,44,50
31599,44,50
31600,44,53
31601,44,53
31602,44,53
31603,44,53
31604,44,53
31605,44,53
31606,44,53
31607,44,53
31608,44,53
31609,44,53
31610,44,53
31611,44,53
31612,44,53
31613,44,53
31614,44,53
31615,44,53
31616,44,53
31617,44,53
31618,44,53
31619,44,53
31620,44,53
31621,44,53
31622,44,53
31623,90,95
31624,90,95
31624,90,102
31625,44,53
31626,44,53
31627,44,53
31628,44,53
31629,44,53
31630,44,53
31632,44,45
31632,44,48
31633,44,53
31634,44,53
31635,44,53
31636,44,53
31637,44,53
31638,44,53
31639,44,53
31640,44,53
31641,44,162
31642,44,46
31643,44,46
31644,74,81
31645,44,46
31646,44,46
31647,44,45
31648,44,45
31651,106,110
31652,74,81
31653,74,81
31654,74,81
31655,44,49
31656,44,49
31657,44,52
31658,44,46
31659,90,105
31660,44,52
31661,44,52
31662,44,52
31663,44,53
31664,44,53
31665,44,53
31666,44,49
31667,44,49
31668,44,49
31669,44,49
31670,44,52
31671,44,58
31672,74,81
31673,6,159
31674,18,26
31675,6,159
31676,6,159
31677,6,159
31678,6,159
31679,6,159
31680,18,25
31681,44,53
31682,18,25
31683,18,25
31684,18,25
31685,44,58
31686,44,58
31687,18,25
31688,18,25
31689,18,26
31690,18,26
31691,90,93
31691,6,159
31692,6,7
31693,6,7
31694,90,102
31695,6,7
31696,6,7
31697,90,105
31698,90,95
31699,90,95
31700,90,95
31701,90,95
31702,90,95
31713,6,9
31714,44,172
31716,90,105
31717,44,46
31718,44,49
31720,44,162
31721,44,52
31722,44,58
31723,90,102
31724,44,58
31725,44,50
31726,44,162
31727,44,53
31728,44,50
31729,44,53
31730,44,50
31731,44,50
31732,44,50
31733,6,7
31734,90,105
31735,6,11
31736,6,159
31737,6,9
31738,44,50
31739,44,50
31740,44,50
31741,44,50
31742,44,50
31743,44,50
31744,44,50
31745,44,50
31746,44,50
31747,44,50
31748,44,50
31749,6,159
31750,6,159
31751,6,159
31752,6,159
31753,6,159
31754,90,161
31755,12,165
31756,12,165
31757,12,165
31758,12,165
31759,6,159
31760,12,165
31761,12,165
31762,6,7
31763,6,159
31764,6,159
31765,6,159
31766,44,50
31767,44,50
31768,44,50
31769,44,50
31770,44,50
31771,44,50
31772,44,50
31773,44,50
31774,44,50
31775,44,50
31776,44,50
31777,44,50
31778,44,50
31779,44,50
31780,44,50
31781,44,48
31782,44,48
31783,44,48
31784,44,49
31785,44,45
31786,44,52
31787,44,53
31788,44,50
31789,44,45
31790,44,45
31791,44,58
31792,44,46
31793,90,93
31794,59,60
31795,44,49
31796,44,162
31797,44,50
31798,44,50
31799,44,172
31800,44,49
31801,44,45
31802,44,48
31803,44,48
31804,44,46
31805,44,162
31806,44,162
31807,44,53
31808,44,53
31809,44,52
31810,44,53
31811,90,102
31812,44,50
31813,44,50
31814,44,58
31815,44,172
31816,44,49
31817,44,52
31818,44,58
31819,44,48
31821,44,48
31822,44,48
31824,44,48
31825,44,50
31826,90,105
31827,44,53
31828,44,53
31829,44,50
31830,44,46
31830,44,48
31831,59,65
31832,44,53
31833,44,45
31834,44,45
31835,44,45
31836,44,45
31836,44,49
31837,44,46
31838,44,48
31839,59,65
31840,44,49
31841,44,48
31842,44,48
31843,44,53
31844,44,53
31845,44,53
31846,44,49
31847,44,53
31848,44,45
31848,44,49
31849,44,45
31849,44,49
31850,44,45
31850,44,49
31851,44,45
31851,44,49
31852,44,49
31853,44,50
31854,44,50
31855,44,50
31856,44,45
31856,44,58
31857,44,45
31857,44,58
31858,44,46
31859,44,46
31860,44,46
31861,44,46
31862,44,46
31863,44,46
31864,44,46
31865,44,46
31866,44,46
31867,90,105
31868,90,105
31869,6,159
31870,6,159
31871,44,58
31872,44,46
31873,44,52
31874,44,49
31875,44,49
31876,44,58
31877,44,49
31878,44,48
31878,44,49
31878,44,162
31879,44,52
31880,44,49
31881,44,48
31882,90,102
31883,90,102
31884,44,48
31885,44,48
31886,44,53
31887,44,53
31888,44,53
31889,44,53
31890,44,53
31891,44,53
31892,44,53
31893,44,53
31894,44,53
31895,44,53
31896,44,53
31897,44,53
31898,44,53
31899,44,53
31900,44,53
31901,44,53
31902,44,53
31903,44,53
31904,44,51
31905,44,51
31906,44,51
31907,44,51
31908,44,52
31909,44,52
31910,44,52
31911,44,52
31912,44,52
31913,44,52
31914,44,52
31915,44,53
31916,44,53
31917,111,157
31918,111,157
31919,111,157
31920,111,157
31921,44,51
31922,44,51
31923,44,48
31925,6,166
31926,18,26
31927,90,105
31928,6,159
31929,6,159
31930,6,159
31931,6,159
31932,6,159
31933,90,105
31934,90,105
31935,6,159
31936,6,159
31937,44,52
31938,44,52
31939,90,102
31940,90,102
31941,44,53
31942,90,95
31943,44,162
31944,44,57
31945,44,46
31946,44,49
31947,44,50
31948,44,46
31949,44,57
31950,44,52
31951,44,53
31952,44,46
31953,44,48
31954,44,48
31955,44,48
31956,32,42
31957,32,42
31960,18,26
31961,90,161
31962,44,46
31963,44,45
31964,18,20
31964,18,26
31966,44,53
31967,111,157
31968,44,53
31969,44,53
31970,44,52
31971,44,52
31972,59,65
31973,59,65
31974,59,65
31975,59,65
31976,90,93
31977,59,65
31978,59,65
31979,59,65
31980,59,65
31981,59,65
31982,59,65
31983,59,65
31984,59,65
31985,59,65
31986,59,65
31987,59,65
31988,59,65
31989,59,65
31990,59,65
31991,59,65
31992,59,65
31993,59,65
31994,59,65
31995,59,65
31996,59,65
31997,6,7
31998,59,65
31999,59,65
32000,59,65
32001,59,65
32002,59,65
32003,59,65
32004,59,65
32005,59,65
32006,59,65
32007,59,65
32008,59,65
32009,59,65
32010,59,65
32011,59,65
32012,59,65
32013,59,65
32014,59,65
32015,59,65
32016,59,65
32017,59,65
32018,59,65
32019,59,65
32020,44,172
32021,44,50
32022,90,95
32023,74,170
32024,6,159
32025,59,65
32026,59,65
32027,59,65
32028,59,65
32029,59,65
32030,59,65
32031,59,65
32032,44,53
32033,12,164
32034,44,45
32035,44,52
32035,44,53
32036,6,7
32037,74,170
32038,44,53
32039,44,53
32040,90,105
32041,44,58
32042,59,65
32043,59,65
32044,59,65
32045,59,65
32046,59,65
32047,59,65
32048,59,65
32049,59,65
32050,59,65
32051,59,65
32052,59,65
32053,59,65
32054,59,65
32055,12,17
32056,106,107
32057,44,58
32057,90,102
32058,90,105
32059,6,9
32060,90,105
32061,90,93
32062,59,65
32063,59,65
32064,59,65
32065,90,102
32068,59,65
32069,59,65
32070,59,65
32071,59,65
32072,59,65
32073,59,65
32074,59,65
32075,59,65
32076,59,65
32077,59,65
32078,6,159
32079,44,52
32080,44,48
32080,44,49
32081,44,58
32082,44,48
32083,44,48
32084,44,53
32085,44,46
32086,59,168
32087,44,51
32088,44,46
32089,59,65
32090,59,65
32091,59,65
32092,59,65
32093,59,65
32094,59,65
32095,59,65
32096,59,65
32097,59,65
32098,59,65
32099,59,65
32100,59,65
32101,59,65
32102,90,105
32103,90,105
32104,90,93
32105,59,65
32106,90,105
32107,59,65
32108,59,65
32109,59,65
32110,59,65
32111,90,93
32112,90,105
32113,90,105
32114,6,7
32115,59,65
32116,59,65
32117,59,65
32118,59,65
32119,59,65
32120,59,65
32121,59,65
32122,59,65
32123,59,65
32124,59,65
32125,59,65
32126,59,65
32127,59,65
32128,59,65
32129,6,159
32130,59,65
32131,59,65
32132,59,65
32133,59,65
32134,59,65
32135,59,65
32136,59,65
32137,44,52
32138,59,65
32139,59,65
32140,59,65
32141,59,65
32142,59,65
32143,59,65
32144,59,65
32145,59,65
32146,59,65
32147,59,65
32148,59,65
32149,59,65
32150,59,65
32151,59,65
32152,59,65
32153,59,65
32154,59,65
32155,59,65
32156,59,66
32157,59,65
32158,59,65
32159,59,65
32160,59,65
32161,59,65
32162,59,65
32163,59,65
32164,59,65
32165,59,65
32166,59,65
32167,90,102
32167,90,161
32169,44,52
32170,6,159
32171,6,11
32172,6,11
32173,6,159
32174,6,9
32175,6,159
32176,6,7
32177,59,65
32178,59,65
32179,59,65
32180,59,65
32181,59,65
32182,59,65
32183,59,65
32184,59,65
32185,59,65
32186,59,65
32187,59,65
32188,59,65
32189,59,65
32190,59,65
32191,59,65
32192,59,65
32193,59,65
32194,59,65
32195,59,65
32196,59,65
32197,59,65
32198,6,159
32199,6,9
32200,6,159
32201,6,159
32202,6,7
32203,6,9
32204,6,9
32205,6,7
32206,90,105
32207,90,105
32208,44,58
32209,6,159
32210,6,7
32211,6,7
32212,6,11
32213,6,159
32214,6,11
32215,6,11
32216,90,95
32217,106,107
32217,90,161
32218,106,107
32218,90,161
32219,106,107
32219,90,161
32220,90,93
32221,90,161
32222,6,159
32223,44,58
32224,44,58
32225,44,46
32226,6,159
32227,6,7
32228,44,48
32229,90,105
32230,44,52
32231,90,105
32232,44,53
32233,90,95
32234,59,65
32235,59,65
32236,59,65
32237,59,65
32238,59,65
32239,59,65
32240,59,65
32241,59,65
32242,59,65
32243,59,65
32244,59,65
32245,59,65
32246,59,65
32247,59,65
32248,59,65
32249,59,65
32250,59,65
32251,59,65
32252,59,65
32253,90,93
32254,59,65
32255,59,65
32256,59,65
32257,59,65
32258,59,65
32259,59,65
32260,59,65
32261,59,65
32262,59,65
32263,59,65
32264,59,65
32265,59,65
32266,59,65
32267,59,65
32268,59,65
32269,59,65
32270,59,65
32271,59,65
32272,59,65
32273,59,65
32274,59,65
32275,59,65
32276,59,65
32277,59,65
32278,59,65
32279,59,65
32280,59,65
32281,59,65
32282,59,65
32283,59,65
32284,59,65
32285,59,65
32286,59,65
32287,59,65
32288,59,65
32289,59,65
32290,59,65
32291,59,65
32292,59,65
32293,59,65
32294,59,65
32295,59,65
32296,59,65
32297,59,65
32298,59,65
32299,59,65
32300,6,7
32301,6,9
32302,6,7
32303,90,105
32304,59,65
32305,59,65
32306,59,65
32307,59,65
32308,59,65
32309,59,65
32310,59,65
32311,59,65
32312,59,65
32313,59,65
32314,59,65
32315,59,65
32316,59,65
32318,90,95
32319,44,48
32320,44,48
32321,44,48
32322,44,48
32323,44,48
32324,44,48
32325,44,46
32326,44,46
32327,44,48
32328,44,172
32329,44,46
32330,44,53
32331,59,65
32332,59,65
32333,59,65
32334,59,65
32335,59,65
32336,59,65
32337,59,65
32338,59,65
32339,59,65
32340,59,65
32341,59,65
32342,59,65
32343,59,65
32344,59,65
32345,59,65
32346,59,65
32347,59,65
32348,59,65
32349,59,65
32350,59,65
32351,59,65
32352,59,65
32353,59,65
32354,59,65
32355,59,65
32356,59,65
32357,59,65
32358,59,65
32359,59,65
32360,59,65
32361,59,65
32362,59,65
32363,59,65
32364,59,65
32365,59,65
32366,59,65
32367,59,65
32368,59,65
32369,59,65
32370,59,65
32371,59,65
32372,59,65
32373,59,65
32374,59,65
32375,59,65
32376,59,65
32377,59,65
32378,59,65
32379,59,65
32380,59,65
32381,59,65
32382,59,65
32383,59,65
32384,59,65
32385,59,65
32386,59,65
32387,59,65
32388,59,65
32389,59,65
32390,59,65
32391,59,65
32392,59,65
32393,44,172
32394,90,95
32395,90,95
32396,90,105
32397,90,105
32398,90,92
32399,90,92
32400,90,92
32401,90,92
32402,44,172
32403,90,95
32404,90,95
32405,90,93
32406,82,86
32407,90,93
32408,90,92
32409,90,92
32409,90,102
32410,90,92
32411,59,65
32412,59,65
32413,59,65
32414,59,65
32415,59,65
32416,59,65
32417,59,65
32418,59,65
32419,90,95
32420,90,95
32421,90,95
32422,90,95
32423,44,50
32424,44,53
32425,59,65
32426,44,162
32427,44,46
32428,6,7
32429,44,48
32430,44,50
32431,44,46
32432,44,46
32433,44,50
32434,44,49
32435,44,49
32437,59,65
32438,59,65
32439,59,65
32440,59,65
32441,59,65
32442,44,58
32443,44,58
32444,44,58
32445,44,58
32446,59,65
32447,59,65
32448,59,65
32449,59,65
32450,59,65
32451,59,65
32452,6,11
32453,59,65
32454,32,39
32455,59,65
32459,59,65
32460,59,65
32461,59,65
32462,59,65
32463,59,65
32464,59,65
32465,59,65
32466,90,97
32466,90,161
32467,90,97
32467,90,161
32468,90,97
32468,90,161
32469,90,97
32469,90,161
32470,90,97
32470,90,161
32471,90,92
32472,90,92
32473,59,65
32474,59,65
32475,59,66
32476,59,65
32477,59,65
32478,59,65
32479,59,65
32480,59,65
32481,59,65
32482,59,65
32483,59,65
32484,59,65
32485,59,65
32486,59,65
32487,59,65
32488,44,50
32489,6,11
32490,6,11
32491,6,11
32492,6,11
32493,6,11
32494,6,11
32495,6,11
32496,44,45
32497,44,162
32498,44,162
32499,44,46
32500,44,46
32501,6,11
32502,68,69
32502,68,167
32503,90,102
32504,6,159
32505,44,48
32506,90,95
32507,44,46
32508,59,65
32509,59,65
32510,59,65
32511,59,65
32512,59,65
32513,59,65
32514,59,65
32515,6,9
32516,6,159
32517,59,65
32518,59,65
32519,59,65
32520,59,65
32521,59,65
32522,59,65
32523,59,65
32524,59,65
32525,59,65
32526,59,65
32527,59,65
32528,44,49
32529,44,46
32530,44,53
32531,44,53
32532,59,65
32533,59,65
32534,44,50
32535,44,49
32537,44,50
32538,59,65
32539,59,65
32540,59,65
32541,59,65
32542,59,65
32543,59,65
32544,59,65
32545,59,65
32546,59,65
32547,59,65
32548,59,65
32549,59,65
32550,59,65
32551,44,58
32552,44,49
32553,59,67
32554,59,65
32555,59,65
32556,59,65
32557,59,65
32558,59,65
32559,59,65
32560,59,65
32561,59,65
32562,59,65
32564,44,46
32565,44,45
32567,44,49
32568,59,65
32569,59,65
32571,59,65
32572,59,65
32573,59,65
32574,59,65
32575,59,65
32576,59,65
32577,44,50
32578,6,11
32579,90,95
32580,6,11
32581,6,11
32582,59,65
32583,59,65
32584,59,65
32585,59,65
32586,59,65
32587,59,65
32588,59,65
32589,59,65
32590,59,65
32591,59,65
32592,59,65
32593,59,65
32594,59,65
32595,59,65
32596,59,65
32597,44,58
32598,44,58
32599,44,53
32600,68,69
32600,68,167
32601,44,46
32602,44,53
32603,59,65
32604,59,65
32605,59,65
32606,59,65
32607,59,65
32608,44,58
32609,59,65
32610,59,65
32611,59,65
32612,59,65
32613,59,65
32614,59,65
32615,44,50
32616,59,65
32617,59,65
32618,59,65
32619,59,65
32620,59,65
32621,59,65
32622,59,65
32623,59,65
32624,59,65
32625,90,102
32627,44,53
32628,44,48
32629,44,45
32630,44,58
32631,44,48
32632,44,53
32633,90,97
32634,90,92
32635,90,92
32636,6,7
32637,90,102
32638,6,7
32639,44,53
32640,44,52
32641,44,52
32642,44,52
32643,44,52
32644,90,102
32645,12,17
32646,44,53
32647,44,52
32648,90,105
32649,44,48
32650,44,52
32651,44,52
32652,44,50
32653,44,162
32654,44,50
32655,44,58
32656,44,50
32657,44,49
32658,68,69
32658,68,167
32659,68,69
32660,68,69
32660,68,167
32661,68,69
32662,44,52
32663,44,162
32664,44,162
32665,90,102
32666,90,93
32667,6,7
32668,6,7
32669,6,7
32670,6,7
32671,6,9
32672,6,9
32673,90,105
32674,90,105
32675,44,52
32676,6,159
32677,90,102
32679,44,50
32680,44,50
32681,44,45
32682,44,45
32682,44,49
32683,44,45
32684,44,51
32685,44,52
32686,12,14
32687,18,26
32688,74,81
32689,44,53
32690,44,52
32691,59,65
32692,6,166
32693,6,159
32694,44,45
32695,44,49
32696,44,49
32697,44,48
32698,44,49
32699,44,46
32700,44,53
32701,44,48
32702,44,48
32703,44,48
32704,44,48
32705,44,48
32706,44,48
32707,44,48
32708,44,50
32709,44,48
32710,44,48
32711,44,48
32712,44,48
32713,44,50
32714,90,102
32715,44,49
32716,44,48
32717,44,46
32718,44,48
32719,6,159
32720,44,48
32721,44,48
32722,44,48
32722,44,58
32723,44,48
32723,44,58
32724,44,48
32724,44,58
32725,44,48
32725,44,58
32726,44,52
32727,44,48
32727,44,58
32728,44,48
32728,44,58
32729,44,48
32729,44,58
32730,44,48
32730,44,58
32731,44,48
32731,44,58
32732,44,48
32732,44,58
32733,44,48
32733,44,58
32734,44,48
32734,44,58
32735,44,48
32735,44,58
32736,44,52
32736,44,53
32737,44,52
32737,44,53
32738,44,52
32738,44,53
32739,44,52
32739,44,53
32740,44,52
32740,44,53
32741,44,52
32741,44,53
32742,44,48
32743,44,48
32744,44,48
32745,44,48
32746,44,48
32747,44,48
32748,44,48
32749,44,48
32750,44,48
32751,44,48
32752,44,48
32753,44,48
32754,44,48
32755,44,48
32756,44,48
32757,44,48
32758,44,48
32759,44,48
32760,44,48
32761,44,48
32762,44,48
32763,44,48
32764,44,48
32765,44,48
32766,44,48
32767,44,48
32768,44,48
32769,106,109
32770,90,102
32771,68,69
32771,68,167
32772,90,105
32773,68,69
32773,68,167
32774,44,53
32775,90,161
32776,90,93
32777,44,53
32779,44,53
32780,6,7
32781,44,172
32782,90,91
32782,90,92
32783,44,162
32784,18,20
32785,90,97
32785,90,102
32786,90,92
32787,44,51
32788,59,67
32789,44,58
32790,18,31
32791,6,159
32792,44,51
32793,6,7
32794,44,46
32796,44,52
32797,90,95
32798,44,50
32798,106,107
32799,44,172
32802,90,95
32803,90,95
32804,44,50
32805,44,53
32806,44,52
32807,44,162
32808,44,162
32809,44,50
32810,44,50
32811,90,95
32812,44,45
32813,44,48
32814,44,46
32815,44,162
32816,90,102
32817,90,102
32818,90,161
32819,44,53
32820,44,53
32821,44,53
32822,44,172
32823,44,51
32826,44,51
32827,44,51
32828,44,49
32829,68,69
32829,68,167
32830,68,69
32830,68,167
32831,44,53
32832,44,46
32833,44,46
32834,44,49
32835,44,48
32836,44,53
32837,44,50
32838,90,92
32839,90,92
32840,90,102
32841,90,102
32842,90,95
32843,90,161
32844,106,107
32845,90,98
32846,90,161
32847,68,69
32848,68,167
32849,90,92
32849,90,102
32850,44,46
32851,18,25
32852,90,93
32853,90,93
32854,90,92
32854,90,102
32855,90,92
32855,90,102
32856,90,92
32856,90,102
32857,90,92
32857,90,102
32858,90,102
32859,68,72
32860,44,162
32861,44,45
32862,44,45
32863,44,45
32864,44,58
32865,44,53
32866,44,53
32867,44,53
32868,44,53
32869,44,53
32870,44,53
32871,44,53
32872,44,53
32873,44,53
32874,44,53
32875,44,50
32876,44,53
32877,44,53
32878,44,53
32879,44,53
32880,44,53
32881,44,53
32882,44,53
32883,44,53
32884,44,53
32885,44,53
32886,106,107
32887,106,107
32888,106,108
32889,68,69
32889,68,167
32890,44,45
32891,44,49
32892,44,172
32893,44,50
32894,106,108
32895,90,102
32896,90,102
32897,6,7
32898,6,159
32899,90,102
32900,106,109
32902,90,95
32902,90,105
32903,90,92
32903,90,102
32904,90,95
32904,90,105
32905,90,102
32906,90,95
32906,90,105
32907,44,51
32908,90,105
32909,90,105
32910,6,7
32911,106,109
32912,44,51
32913,44,52
32914,90,105
32915,106,109
32916,44,52
32917,6,7
32918,6,7
32919,6,7
32920,6,9
32921,6,9
32922,6,11
32923,6,159
32924,6,159
32925,6,7
32926,6,159
32927,90,102
32928,90,102
32929,90,105
32930,6,159
32931,90,105
32932,90,102
32933,6,159
32934,6,159
32935,90,105
32936,6,159
32937,12,17
32938,6,159
32939,12,17
32940,44,52
32941,90,102
32942,6,159
32943,90,102
32944,44,52
32945,6,9
32945,6,159
32946,6,166
32947,6,166
32949,44,53
32950,44,53
32951,44,53
32952,44,53
32953,44,48
32954,44,48
32955,44,48
32956,44,48
32957,44,49
32958,44,48
32959,44,49
32960,44,48
32961,44,53
32962,44,53
32963,44,46
32964,44,50
32965,44,50
32966,44,58
32967,44,48
32968,44,45
32969,44,53
32970,44,49
32971,90,102
32972,90,105
32973,90,105
32974,44,53
32975,44,48
32976,90,102
32977,44,48
32977,44,49
32978,44,45
32979,44,53
32980,44,53
32981,44,53
32982,44,53
32983,44,53
32984,44,53
32985,44,53
32986,44,53
32987,44,53
32988,44,53
32989,44,53
32990,44,53
32991,44,53
32992,44,46
32993,44,48
32994,44,52
32995,90,104
32996,106,107
32997,44,46
32998,44,46
32999,44,46
33000,44,46
33001,44,53
33002,44,53
33003,44,45
33004,90,105
33005,90,105
33006,90,105
33007,90,105
33008,90,105
33009,90,105
33010,90,105
33011,90,161
33012,90,105
33013,90,105
33014,90,105
33015,6,159
33016,82,83
33018,68,69
